id,Año,Trimestre,Provincia,Accesos por cada 100 hogares,Accesos por cada 100 hab,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total_acceso_teconologia,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Total_acceso_velocidad,Banda ancha fija,Dial up,Total,Mbps (Media de bajada)
20201Capital Federal,2020,1,Capital Federal,105.98017414181908,44.02408243452466,184494.0,1097635.0,38898.0,3911.0,28556.0,1353494.0,264.0,312.0,169651.0,102254.0,89665.0,85899.0,906009.0,0.0,1354054.0,1352104.0,1390.0,1353494.0,58.70568296242247
20201Catamarca,2020,1,Catamarca,37.615427687460254,9.568286447482455,21945.0,3146.0,12056.0,261.0,2227.0,39635.0,63.0,0.0,8838.0,7543.0,9558.0,408.0,10299.0,2151.0,38860.0,39634.0,1.0,39635.0,29.132225012939607
20201Chaco,2020,1,Chaco,37.483833369172615,10.018358007806318,46356.0,54144.0,11958.0,6239.0,1580.0,120277.0,308.0,928.0,23291.0,19976.0,29851.0,10416.0,28539.0,6917.0,120226.0,120274.0,3.0,120277.0,25.942049334121737
20201Chubut,2020,1,Chubut,51.26848941909703,15.715139739949183,45763.0,27287.0,1324.0,16885.0,5479.0,96738.0,158.0,109.0,69586.0,12957.0,7756.0,1240.0,614.0,4500.0,96920.0,95938.0,800.0,96738.0,7.117047781865397
20201Córdoba,2020,1,Córdoba,70.6880744339108,21.64232669040361,286168.0,406109.0,68512.0,41617.0,8693.0,811099.0,142.0,5128.0,217229.0,120188.0,95827.0,65733.0,296875.0,9802.0,810924.0,811044.0,55.0,811099.0,29.39478783506133
20201Corrientes,2020,1,Corrientes,38.729079942230904,10.198192297264283,51126.0,53231.0,2172.0,2437.0,5004.0,113970.0,72.0,527.0,33479.0,21382.0,26679.0,7351.0,19467.0,4780.0,113737.0,113967.0,3.0,113970.0,20.538999274943325
20201Entre Ríos,2020,1,Entre Ríos,56.12006051437216,16.779387594256768,90368.0,95434.0,13245.0,18737.0,14062.0,231846.0,130.0,4081.0,72280.0,47132.0,41125.0,11988.0,39794.0,13762.0,230292.0,231833.0,13.0,231846.0,19.029765335057498
20201Formosa,2020,1,Formosa,30.228303962606848,7.693633209507935,21068.0,8887.0,1800.0,14510.0,169.0,46434.0,1127.0,342.0,23761.0,6500.0,6564.0,964.0,6918.0,100.0,46276.0,46434.0,0.0,46434.0,15.697352607415109
20201Jujuy,2020,1,Jujuy,46.670230639987786,11.934505713694248,32066.0,38938.0,3078.0,942.0,16641.0,91665.0,55.0,182.0,33120.0,9979.0,26693.0,166.0,7349.0,16545.0,94089.0,91665.0,0.0,91665.0,14.14492205715465
20201La Pampa,2020,1,La Pampa,75.76678781291396,24.96348894596364,8553.0,53755.0,13821.0,11295.0,1802.0,89226.0,293.0,811.0,72740.0,7199.0,3029.0,1342.0,2113.0,1618.0,89145.0,89110.0,116.0,89226.0,7.291757720474826
20201La Rioja,2020,1,La Rioja,46.346631384166976,12.337423688670192,13076.0,34984.0,0.0,251.0,29.0,48340.0,21.0,1.0,37209.0,5158.0,4640.0,22.0,1294.0,0.0,48345.0,48337.0,3.0,48340.0,7.962418947150687
20201Mendoza,2020,1,Mendoza,33.14207670017271,9.248656325291032,91955.0,50251.0,28059.0,12465.0,722.0,183452.0,58.0,40.0,140410.0,12285.0,17489.0,2860.0,3818.0,0.0,176960.0,182837.0,615.0,183452.0,8.440867710216997
20201Misiones,2020,1,Misiones,39.01834755171205,10.627621055982177,51458.0,69452.0,1220.0,460.0,10962.0,133552.0,71.0,524.0,36622.0,21271.0,26433.0,11581.0,26313.0,10885.0,133700.0,133552.0,0.0,133552.0,22.148213068436263
20201Neuquén,2020,1,Neuquén,61.84749362355069,18.409872883598883,29305.0,65951.0,11031.0,14711.0,729.0,121727.0,218.0,327.0,60152.0,5257.0,7123.0,5399.0,43738.0,0.0,122214.0,121354.0,373.0,121727.0,27.76828207897622
20201Río Negro,2020,1,Río Negro,55.11566865962362,16.95263605430754,47756.0,38479.0,10381.0,11222.0,18362.0,126200.0,114.0,466.0,69154.0,2930.0,7857.0,3199.0,25488.0,17719.0,126927.0,125699.0,501.0,126200.0,19.06030056406124
20201Salta,2020,1,Salta,49.59568027012866,12.011697200976553,60426.0,75593.0,23025.0,4125.0,7212.0,170381.0,129.0,514.0,38537.0,63714.0,17991.0,8625.0,34744.0,6441.0,170695.0,170379.0,2.0,170381.0,21.425047243902736
20201San Juan,2020,1,San Juan,32.392292136304725,8.251277881190129,40092.0,6448.0,5508.0,7082.0,5101.0,64231.0,48.0,194.0,59787.0,1594.0,1292.0,40.0,127.0,4779.0,67861.0,63975.0,256.0,64231.0,6.036984591484099
20201San Luis,2020,1,San Luis,76.30854184641933,21.838769386372302,8301.0,7612.0,5.0,58301.0,36333.0,110552.0,105.0,0.0,11322.0,4164.0,525.0,58258.0,5.0,36075.0,110454.0,110404.0,148.0,110552.0,20.989379744282655
20201Santa Cruz,2020,1,Santa Cruz,35.97427628896549,10.704172537298618,12845.0,15766.0,1026.0,6817.0,2368.0,38822.0,67.0,11.0,27447.0,4993.0,5169.0,529.0,119.0,0.0,38335.0,38625.0,197.0,38822.0,6.417170627364028
20201Santa Fe,2020,1,Santa Fe,69.52357940253133,21.86132458787361,302366.0,383673.0,35123.0,30488.0,19468.0,771118.0,696.0,2994.0,217553.0,196826.0,104560.0,48448.0,173823.0,17656.0,762556.0,770981.0,137.0,771118.0,22.42405677003625
20201Santiago Del Estero,2020,1,Santiago Del Estero,42.466359187991806,10.539212166838636,24695.0,70424.0,200.0,2779.0,4657.0,102755.0,133.0,1779.0,33086.0,56884.0,3737.0,135.0,2799.0,4501.0,103054.0,102754.0,1.0,102755.0,10.00053908049476
20201Tierra Del Fuego,2020,1,Tierra Del Fuego,76.06964979018785,22.552553250860385,12854.0,25632.0,0.0,0.0,308.0,38794.0,11.0,1.0,22976.0,5024.0,1834.0,196.0,518.0,7046.0,37606.0,38505.0,289.0,38794.0,7.410865837696335
20201Tucumán,2020,1,Tucumán,47.84792325850032,11.852464901793743,143184.0,10494.0,44687.0,1355.0,347.0,200067.0,52.0,97.0,49555.0,50383.0,31096.0,1730.0,67536.0,0.0,200449.0,200045.0,22.0,200067.0,32.24553094303289
20194Buenos Aires,2019,4,Buenos Aires,64.25205288245421,21.135089381908887,720011.0,2191672.0,669194.0,87111.0,18266.0,3686254.0,33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0,20676.0,3686254.0,3681120.0,5134.0,3686254.0,30.769694141005864
20194Capital Federal,2019,4,Capital Federal,106.24546751041056,44.18705360861236,196938.0,1093143.0,35534.0,3914.0,28576.0,1358105.0,307.0,15.0,177098.0,110218.0,110852.0,205810.0,753805.0,0.0,1358105.0,1356695.0,1410.0,1358105.0,44.20317867008587
20194Catamarca,2019,4,Catamarca,36.43842912715547,9.268865071492511,22999.0,3318.0,9506.0,261.0,2227.0,38311.0,63.0,0.0,9945.0,7619.0,9305.0,804.0,7477.0,3098.0,38311.0,38310.0,1.0,38311.0,24.878307670462615
20194Chaco,2019,4,Chaco,36.835478630342415,9.84506318966921,48661.0,53602.0,8831.0,5229.0,1580.0,117903.0,83.0,0.0,25899.0,18959.0,30902.0,13516.0,21556.0,6988.0,117903.0,117900.0,3.0,117903.0,23.37495080016229
20194Chubut,2019,4,Chubut,51.14501785514712,15.6771711859264,47045.0,26977.0,1324.0,15267.0,5489.0,96102.0,158.0,4.0,69405.0,12945.0,7615.0,1240.0,614.0,4121.0,96102.0,95292.0,810.0,96102.0,6.994113523445059
20194Córdoba,2019,4,Córdoba,70.48295566244217,21.57949716642836,296872.0,410038.0,53335.0,37750.0,8693.0,806688.0,142.0,0.0,232781.0,118232.0,109330.0,114111.0,221742.0,10350.0,806688.0,806633.0,55.0,806688.0,26.16228061451293
20194Corrientes,2019,4,Corrientes,38.767440989262106,10.208283637368018,52525.0,51845.0,2002.0,2458.0,5004.0,113834.0,72.0,0.0,35055.0,20620.0,27367.0,9981.0,15744.0,4995.0,113834.0,113831.0,3.0,113834.0,19.255411607971407
20194Entre Ríos,2019,4,Entre Ríos,57.99221691704514,17.339132629892976,92981.0,99206.0,12875.0,18561.0,15407.0,239030.0,47.0,0.0,88203.0,44511.0,42962.0,18976.0,30153.0,14178.0,239030.0,239017.0,13.0,239030.0,17.007580897657125
20194Formosa,2019,4,Formosa,30.471313480544048,7.755476118924716,21567.0,8684.0,1760.0,14531.0,169.0,46711.0,1127.0,191.0,24606.0,6319.0,6788.0,1766.0,5671.0,243.0,46711.0,46711.0,0.0,46711.0,14.525629551519328
20194Jujuy,2019,4,Jujuy,45.37754633175065,11.60391510228381,32949.0,37604.0,873.0,814.0,16641.0,88881.0,55.0,0.0,32920.0,9632.0,26764.0,102.0,5286.0,14122.0,88881.0,88881.0,0.0,88881.0,12.959200042804213
20194La Pampa,2019,4,La Pampa,76.92418969170417,25.344921847620384,15457.0,56854.0,4942.0,11341.0,1805.0,90399.0,293.0,313.0,76747.0,6900.0,1951.0,1287.0,1342.0,1566.0,90399.0,90280.0,119.0,90399.0,6.526152195693043
20194La Rioja,2019,4,La Rioja,47.13589011052434,12.547563567459605,13738.0,34984.0,0.0,251.0,29.0,49002.0,21.0,0.0,37846.0,5045.0,4763.0,22.0,1305.0,0.0,49002.0,48999.0,3.0,49002.0,8.000880364029628
20194Mendoza,2019,4,Mendoza,33.64903072027183,9.39011273391884,96678.0,49711.0,24989.0,13672.0,730.0,185780.0,746.0,9.0,145139.0,12955.0,15237.0,2165.0,2628.0,6901.0,185780.0,185157.0,623.0,185780.0,7.785200889987086
20194Misiones,2019,4,Misiones,39.78923684048622,10.837581902491848,53116.0,69676.0,847.0,441.0,11733.0,135813.0,71.0,0.0,39664.0,20840.0,27305.0,15626.0,20799.0,11508.0,135813.0,135813.0,0.0,135813.0,20.32034743574273
20194Neuquén,2019,4,Neuquén,59.35590092822445,17.668184976921886,29826.0,60970.0,10549.0,14246.0,854.0,116445.0,218.0,1.0,57370.0,4439.0,7357.0,12059.0,35001.0,0.0,116445.0,116069.0,376.0,116445.0,26.01988431478295
20194Río Negro,2019,4,Río Negro,55.70500968287489,17.13387032217983,49747.0,37933.0,9658.0,11437.0,18365.0,127140.0,114.0,0.0,71847.0,2797.0,8558.0,6968.0,19837.0,17019.0,127140.0,126636.0,504.0,127140.0,17.17699897385603
20194Salta,2019,4,Salta,50.35463892238824,12.195492805546795,63272.0,76062.0,21865.0,3040.0,8206.0,172445.0,149.0,1.0,42159.0,67656.0,15369.0,14170.0,25821.0,7120.0,172445.0,172443.0,2.0,172445.0,19.08357302283381
20194San Juan,2019,4,San Juan,32.85497572815534,8.36915261267133,41360.0,6338.0,4931.0,7241.0,5104.0,64974.0,48.0,1.0,60626.0,1594.0,1292.0,40.0,127.0,1246.0,64974.0,64715.0,259.0,64974.0,6.040171698468491
20194San Luis,2019,4,San Luis,74.92002603481464,21.441352893267833,8569.0,8027.0,6.0,55266.0,36333.0,108201.0,105.0,0.0,11901.0,4164.0,525.0,55216.0,3.0,36287.0,108201.0,108053.0,148.0,108201.0,20.690353422143115
20194Santa Cruz,2019,4,Santa Cruz,36.71136308535834,10.923427797723754,13264.0,15899.0,1036.0,6800.0,2371.0,39370.0,67.0,0.0,32368.0,4346.0,2224.0,7.0,8.0,350.0,39370.0,39170.0,200.0,39370.0,5.207925064069708
20194Santa Fe,2019,4,Santa Fe,69.48235725596862,21.84835065573258,312072.0,382254.0,27464.0,26978.0,20401.0,769169.0,698.0,0.0,230234.0,190664.0,113527.0,70998.0,135576.0,27472.0,769169.0,769019.0,150.0,769169.0,20.54719701980728
20194Santiago Del Estero,2019,4,Santiago Del Estero,42.92077382358182,10.651974288337923,24682.0,71239.0,200.0,2810.0,4657.0,103588.0,133.0,908.0,34911.0,56309.0,3756.0,105.0,2449.0,5017.0,103588.0,103587.0,1.0,103588.0,9.792201844355846
20194Tierra Del Fuego,2019,4,Tierra Del Fuego,79.69536136377089,23.627546752616215,13261.0,26821.0,0.0,0.0,310.0,40392.0,11.0,0.0,23593.0,5050.0,1848.0,139.0,1962.0,7789.0,40392.0,40101.0,291.0,40392.0,7.27
20194Tucumán,2019,4,Tucumán,47.64902012521289,11.803181280712074,146985.0,11012.0,39574.0,725.0,348.0,198644.0,55.0,0.0,54544.0,52017.0,28916.0,6405.0,56707.0,0.0,198644.0,198621.0,23.0,198644.0,29.87038932431276
20193Buenos Aires,2019,3,Buenos Aires,69.35630106079125,22.761733615562225,1277249.0,2144956.0,425386.0,85572.0,27070.0,3960233.0,238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0,42294.0,3971683.0,3950114.0,10119.0,3960233.0,25.679380143834067
20193Capital Federal,2019,3,Capital Federal,112.6453878037209,46.904770893488056,300288.0,1080973.0,24900.0,3895.0,31155.0,1441211.0,104.0,368.0,269704.0,120924.0,138011.0,258591.0,655108.0,0.0,1442810.0,1437734.0,3477.0,1441211.0,38.71410056071139
20193Catamarca,2019,3,Catamarca,30.883614526737205,7.855954765218487,24349.0,5543.0,13.0,244.0,2251.0,32400.0,34.0,43.0,14449.0,9285.0,6333.0,72.0,15.0,2151.0,32382.0,32391.0,9.0,32400.0,9.293407429459826
20193Chaco,2019,3,Chaco,35.8460309754608,9.580664387529255,50416.0,49156.0,8063.0,5224.0,1592.0,114451.0,69.0,1216.0,32764.0,28198.0,13336.0,12987.0,16740.0,6917.0,112227.0,114438.0,13.0,114451.0,19.994668122685404
20193Chubut,2019,3,Chubut,47.56624162293312,14.580466548718958,37298.0,27090.0,1917.0,15149.0,7551.0,89005.0,74.0,840.0,62680.0,13033.0,7171.0,1240.0,614.0,4500.0,90152.0,87481.0,1524.0,89005.0,6.966323588474291
20193Córdoba,2019,3,Córdoba,68.59234901069021,21.000781776953534,307780.0,399231.0,30064.0,37277.0,8701.0,783053.0,83.0,5824.0,240151.0,106651.0,118486.0,146247.0,157546.0,7353.0,782341.0,782946.0,107.0,783053.0,23.19340236493985
20193Corrientes,2019,3,Corrientes,38.48535113586719,10.134028114178689,53344.0,50230.0,1888.0,2458.0,4839.0,112759.0,10.0,597.0,42231.0,29628.0,10348.0,10388.0,12674.0,4780.0,110656.0,112749.0,10.0,112759.0,16.69992255090861
20193Entre Ríos,2019,3,Entre Ríos,57.90009945796624,17.311661825597923,94947.0,96305.0,12888.0,18530.0,15432.0,238102.0,19.0,4446.0,99656.0,56161.0,17064.0,21216.0,22645.0,15107.0,236314.0,238057.0,45.0,238102.0,14.69513286650061
20193Formosa,2019,3,Formosa,30.11243299777749,7.664177713890219,21777.0,8359.0,1476.0,14292.0,162.0,46066.0,1110.0,349.0,24943.0,6049.0,7117.0,2262.0,4443.0,100.0,46373.0,46066.0,0.0,46066.0,13.22353748406198
20193Jujuy,2019,3,Jujuy,44.322486842913605,11.334206981241008,33110.0,35742.0,274.0,812.0,16638.0,86576.0,27.0,885.0,31722.0,9240.0,26835.0,56.0,3671.0,16545.0,88981.0,86575.0,1.0,86576.0,11.968240929924349
20193La Pampa,2019,3,La Pampa,77.45269423291748,25.519002705641388,19469.0,52941.0,4994.0,11462.0,1962.0,90828.0,237.0,3289.0,75849.0,5922.0,1611.0,1359.0,941.0,1618.0,90826.0,90559.0,269.0,90828.0,5.719666464891041
20193La Rioja,2019,3,La Rioja,47.94290512174643,12.76243179085612,14390.0,34984.0,11.0,251.0,41.0,49677.0,9.0,10.0,38657.0,4786.0,4887.0,22.0,1307.0,0.0,49678.0,49659.0,18.0,49677.0,8.002375296912113
20193Mendoza,2019,3,Mendoza,40.73714258735342,11.368189016279215,148640.0,54312.0,6865.0,12975.0,1545.0,224337.0,21.0,1269.0,206821.0,2958.0,10093.0,1263.0,349.0,0.0,222774.0,223015.0,1322.0,224337.0,6.10822854552147
20193Misiones,2019,3,Misiones,39.33292986744382,10.713348334458953,54493.0,65872.0,829.0,419.0,12270.0,133883.0,47.0,1928.0,43530.0,29375.0,11256.0,16107.0,16650.0,12206.0,131099.0,133883.0,0.0,133883.0,17.931522461372833
20193Neuquén,2019,3,Neuquén,64.13887269491578,19.092075679641724,43347.0,60484.0,5560.0,13512.0,2518.0,125421.0,45.0,2258.0,62909.0,4586.0,9597.0,16923.0,28458.0,122.0,124898.0,123435.0,1986.0,125421.0,23.74841515996666
20193Río Negro,2019,3,Río Negro,63.42470088700958,19.508498591229387,67478.0,37425.0,9739.0,10806.0,18847.0,144295.0,47.0,1234.0,87435.0,2348.0,9779.0,10176.0,15505.0,17719.0,144243.0,143391.0,904.0,144295.0,15.983718503999242
20193Salta,2019,3,Salta,44.47617792228716,10.771854623416075,65799.0,74329.0,733.0,1580.0,9394.0,151835.0,49.0,900.0,43160.0,62230.0,14309.0,11418.0,12357.0,7515.0,151938.0,151834.0,1.0,151835.0,14.746465244455525
20193San Juan,2019,3,San Juan,37.06231303554226,9.440941485226007,51670.0,7425.0,1227.0,7241.0,5535.0,73098.0,22.0,171.0,68315.0,2245.0,1267.0,41.0,128.0,4779.0,76968.0,72535.0,563.0,73098.0,6.038229508650902
20193San Luis,2019,3,San Luis,85.22608876849344,24.390971166174673,13037.0,10561.0,350.0,62286.0,36466.0,122700.0,57.0,100.0,18643.0,5113.0,467.0,62242.0,5.0,36075.0,122702.0,122409.0,291.0,122700.0,19.743826982349617
20193Santa Cruz,2019,3,Santa Cruz,35.62816097885956,10.601555192584216,10663.0,17056.0,969.0,6544.0,2738.0,37970.0,28.0,84.0,31612.0,4472.0,1203.0,27.0,4.0,0.0,37430.0,37642.0,328.0,37970.0,5.017746940956451
20193Santa Fe,2019,3,Santa Fe,68.87178057593026,21.656424746361633,319396.0,377171.0,18690.0,24269.0,21408.0,760934.0,640.0,8184.0,242454.0,193286.0,107068.0,84325.0,97082.0,19537.0,752576.0,760706.0,228.0,760934.0,18.165529686687883
20193Santiago Del Estero,2019,3,Santiago Del Estero,55.30391146854541,13.725288048364083,24556.0,71198.0,219.0,2759.0,34400.0,133132.0,39.0,1832.0,35554.0,55172.0,3612.0,86.0,1836.0,34501.0,132632.0,133130.0,2.0,133132.0,9.38941313142636
20193Tierra Del Fuego,2019,3,Tierra Del Fuego,96.46210963092378,28.59892519321212,19790.0,26659.0,651.0,0.0,1487.0,48587.0,6.0,14.0,32133.0,4692.0,1756.0,82.0,226.0,9648.0,48557.0,48043.0,544.0,48587.0,6.690701380143412
20193Tucumán,2019,3,Tucumán,39.487600204016815,9.781574184382116,150918.0,12089.0,116.0,684.0,324.0,164131.0,16.0,110.0,71043.0,47693.0,24354.0,843.0,20385.0,0.0,164444.0,164099.0,32.0,164131.0,19.323994794580525
20192Buenos Aires,2019,2,Buenos Aires,67.84713982374198,22.215789484298067,1284658.0,2079900.0,382971.0,75240.0,32929.0,3855698.0,199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0,43438.0,3870807.0,3845594.0,10104.0,3855698.0,22.480046018557395
20192Capital Federal,2019,2,Capital Federal,110.54556699485232,46.08592579281094,309937.0,1061358.0,36082.0,3962.0,4281.0,1415620.0,74.0,1027.0,281370.0,124087.0,239691.0,296155.0,475991.0,0.0,1418395.0,1412177.0,3443.0,1415620.0,30.346259857091994
20192Catamarca,2019,2,Catamarca,32.13095022019278,8.173397032450584,25682.0,5543.0,13.0,146.0,2251.0,33635.0,34.0,43.0,16631.0,8670.0,6049.0,34.0,10.0,2151.0,33622.0,33626.0,9.0,33635.0,8.81
20192Chaco,2019,2,Chaco,34.14026097986763,9.125011329267103,50765.0,47448.0,4203.0,4727.0,1591.0,108734.0,69.0,1383.0,38488.0,26431.0,16789.0,15348.0,9904.0,1492.0,109904.0,108721.0,13.0,108734.0,16.01024333099657
20192Chubut,2019,2,Chubut,46.98798413626923,14.403808727896068,37313.0,26338.0,1917.0,14443.0,7545.0,87556.0,66.0,3952.0,69032.0,10049.0,1495.0,74.0,165.0,4500.0,89333.0,86038.0,1518.0,87556.0,6.054406893543786
20192Córdoba,2019,2,Córdoba,68.07130938789848,20.84163724223824,314768.0,388254.0,23023.0,33847.0,15236.0,775128.0,81.0,8165.0,248427.0,100512.0,157458.0,170159.0,76053.0,8938.0,769793.0,775023.0,105.0,775128.0,18.43151783191278
20192Corrientes,2019,2,Corrientes,38.15558588418795,10.047459019420458,53835.0,47431.0,1701.0,2444.0,6138.0,111549.0,10.0,3012.0,40424.0,27774.0,13114.0,11928.0,7119.0,6080.0,109461.0,111539.0,10.0,111549.0,13.833035083816176
20192Entre Ríos,2019,2,Entre Ríos,57.47823458872391,17.185820444672466,97081.0,91081.0,12764.0,17369.0,17529.0,235824.0,18.0,5905.0,100687.0,52316.0,23196.0,24221.0,10664.0,17206.0,234213.0,235780.0,44.0,235824.0,12.193357817950574
20192Formosa,2019,2,Formosa,30.418236006943307,7.742195783956093,21916.0,8686.0,1382.0,14292.0,162.0,46438.0,1110.0,349.0,26512.0,5399.0,8384.0,2639.0,2258.0,100.0,46751.0,46438.0,0.0,46438.0,10.836611219480826
20192Jujuy,2019,2,Jujuy,44.511922790626045,11.382934590825071,33022.0,30742.0,274.0,812.0,21857.0,86707.0,27.0,940.0,26233.0,8441.0,26700.0,27.0,2600.0,21765.0,86733.0,86706.0,1.0,86707.0,12.073382280507326
20192La Pampa,2019,2,La Pampa,77.08313750288404,25.39783989548608,19471.0,52101.0,4840.0,10789.0,3004.0,90205.0,236.0,3289.0,75406.0,5191.0,1366.0,1445.0,629.0,2661.0,90223.0,89937.0,268.0,90205.0,5.492288321417966
20192La Rioja,2019,2,La Rioja,48.70493914424315,12.965645588675004,15014.0,34984.0,11.0,251.0,41.0,50301.0,9.0,11.0,39819.0,4297.0,4857.0,13.0,1298.0,0.0,50304.0,50283.0,18.0,50301.0,7.894163486005089
20192Mendoza,2019,2,Mendoza,40.754624235362655,11.373356541672887,148673.0,54027.0,6865.0,12748.0,1544.0,223857.0,20.0,2522.0,205165.0,2971.0,10092.0,1256.0,234.0,0.0,222260.0,222535.0,1322.0,223857.0,6.02629690452623
20192Misiones,2019,2,Misiones,39.14612554169944,10.662825595018376,55373.0,64272.0,543.0,421.0,12269.0,132878.0,47.0,2226.0,45769.0,27385.0,15408.0,18882.0,8129.0,12206.0,130052.0,132878.0,0.0,132878.0,14.50130254739236
20192Neuquén,2019,2,Neuquén,63.080964327674394,18.777900805620252,43420.0,59021.0,4983.0,12792.0,2737.0,122953.0,302.0,3038.0,61776.0,4688.0,17318.0,21210.0,14132.0,422.0,122886.0,120954.0,1999.0,122953.0,17.242865250195976
20192Río Negro,2019,2,Río Negro,61.0942074999118,18.792276756346176,67841.0,36527.0,4037.0,10485.0,19657.0,138547.0,384.0,1354.0,86366.0,2201.0,10291.0,12407.0,6907.0,18519.0,138429.0,137632.0,915.0,138547.0,11.628050204319909
20192Salta,2019,2,Salta,41.89319832036978,10.146610869132008,68827.0,62343.0,725.0,1210.0,9463.0,142568.0,49.0,974.0,59638.0,36923.0,16961.0,14059.0,6461.0,7585.0,142650.0,142567.0,1.0,142568.0,12.548748750601565
20192San Juan,2019,2,San Juan,35.59971733748176,9.068540162527924,51680.0,7425.0,1174.0,2870.0,6876.0,70025.0,22.0,213.0,60913.0,2177.0,785.0,7.0,4.0,6119.0,70240.0,69461.0,564.0,70025.0,6.118522013069041
20192San Luis,2019,2,San Luis,81.789994425864,23.40822663016059,11130.0,10298.0,347.0,57242.0,38368.0,117385.0,57.0,102.0,16575.0,4964.0,467.0,57236.0,5.0,37977.0,117383.0,117094.0,291.0,117385.0,19.875972848399364
20192Santa Cruz,2019,2,Santa Cruz,28.846063055322123,8.584064828655885,10665.0,10257.0,379.0,6514.0,2735.0,30550.0,25.0,84.0,24861.0,3806.0,1202.0,28.0,4.0,0.0,30010.0,30225.0,325.0,30550.0,6.008047317560813
20192Santa Fe,2019,2,Santa Fe,67.42291993321949,21.201130485144205,325420.0,355140.0,18236.0,21980.0,22708.0,743484.0,321.0,8427.0,300124.0,125176.0,129741.0,100131.0,49865.0,22323.0,736108.0,743258.0,226.0,743484.0,15.074549058890282
20192Santiago Del Estero,2019,2,Santiago Del Estero,52.78997126317105,13.101581339388986,24393.0,64783.0,219.0,2759.0,34600.0,126754.0,39.0,1832.0,63268.0,21362.0,3741.0,108.0,1205.0,34501.0,126056.0,126752.0,2.0,126754.0,7.103112882966522
20192Tierra Del Fuego,2019,2,Tierra Del Fuego,94.79803428023492,28.10756382159569,19790.0,25527.0,651.0,0.0,1486.0,47454.0,6.0,123.0,41824.0,4241.0,1573.0,96.0,32.0,0.0,47895.0,46910.0,544.0,47454.0,6.34
20192Tucumán,2019,2,Tucumán,40.13604621420884,9.942460440805863,153121.0,12089.0,116.0,684.0,321.0,166331.0,16.0,157.0,78891.0,44296.0,24291.0,628.0,18394.0,0.0,166673.0,166299.0,32.0,166331.0,18.529317885920335
20191Buenos Aires,2019,1,Buenos Aires,66.24255522736811,21.64173785141924,1304507.0,2020730.0,336362.0,64867.0,20201.0,3746667.0,162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0,6369.0,3732709.0,3736563.0,10104.0,3746667.0,19.643958224230506
20191Capital Federal,2019,1,Capital Federal,109.19616455883845,45.57918389943661,328246.0,1030814.0,32281.0,3978.0,4281.0,1399600.0,74.0,7417.0,283787.0,131007.0,330122.0,365713.0,283463.0,0.0,1401583.0,1396157.0,3443.0,1399600.0,24.715063293849777
20191Catamarca,2019,1,Catamarca,32.190488956121285,8.188504627374574,26912.0,4443.0,16.0,0.0,2251.0,33622.0,34.0,1708.0,18761.0,6443.0,5606.0,29.0,7.0,2151.0,34739.0,33613.0,9.0,33622.0,7.964005155271879
20191Chaco,2019,1,Chaco,32.635876579429485,8.722835003407456,53409.0,43555.0,1951.0,3628.0,1134.0,103677.0,69.0,3801.0,38719.0,25632.0,18965.0,12393.0,6368.0,1035.0,106982.0,103664.0,13.0,103677.0,13.444236269077935
